subjectID	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	dominance_gini_0	diversity_shannon_0	diversity_gini_simpson_0	Faiths_PD_0	dominance_gini_52	diversity_shannon_52	diversity_gini_simpson_52	Faiths_PD_52
LCC1011	-102.37449487534992	-11.657259055530314	30.399949858925222	56.33322973613826	-1.6308789706980809	-20.083765971537673	-2.362223636431064	0.1669068788368062	-1.7398535588035888	-0.10670571263031399	0.989398450854935	3.22317656522014	0.93505381912578	4.575378606649999	0.969537116886158	4.19556237387714	0.96978731764934	6.660614478449999
LCC1012	-12.000299224991295	-1.587454701652893	-7.833261060023895	-1.8793216705224554	30.55636750358473	-15.325407674759878	-4.376345995375208	-12.775028623241544	-3.1280345575531148	11.564101261367606	0.995087107997794	2.43011415605135	0.863590457564	3.59698726385	0.989028366023167	2.98179810746893	0.8541560056857	4.30890386685
LCC1014	-77.3263140503383	-4.379049677473676	-0.31221797427829456	7.180821160895925	7.1763124297676955	4.28009323659709	3.4163201829479535	20.73044948889443	9.199958117410297	2.562482654203055	0.992692517815776	2.5087502664545	0.77404237152618	3.57547329045	0.975087575363215	3.97720900270171	0.962922034876014	5.43103795225
LCC1015	-1.0903012140144646	-0.4150401123097543	-2.015875906403918	-0.8252408884275684	0.15116446163038605	-0.27090167684571653	1.436401671578039	0.6454900330652116	-1.8182678025266144	-2.4197692610206234	0.996619403040762	2.07635304968027	0.812390167700458	2.17809087795	0.987674173857704	3.21656958742097	0.906371176129553	3.47194515045
LCC1016	36.47932448227892	1.172100026672476	1.540165335126358	0.6741453424245457	1.044104991975502	-0.11612515533803676	0.4068832644756659	-0.5834602937559245	-0.037964646033663355	0.017744591479260923	0.99534158298101	2.42786668404019	0.874708122278347	3.0453438372500004	0.996066353094589	2.083038036047	0.776961854705663	3.28472370965
LCC1017	-0.5273063119704788	-0.12257489225895878	-0.7956278384653793	-0.16009129196728691	-1.918322411890576	-0.4531408922562932	-0.6649833476582597	2.2505380544092386	1.076939036970069	-0.4792365637312956	0.993200632505641	2.77861249969969	0.905769123600726	3.970148097450001	0.99301512119943	2.67887128541594	0.874866486547869	4.3563779377500005
LCC1018	-11.383187513706641	-0.767928316979462	-1.4793884605019378	0.3446137554499064	-2.808360404615155	-1.5931003691798233	-0.5596089687571054	-1.106679846736733	0.8031696048346183	0.03743133562607586	0.990759701847473	3.0900360966257	0.927981821001071	4.12622029645	0.992152022428554	2.8493005821635	0.898848455908643	3.68308700675
LCC1019	4.757522282483695	-0.0843854573812798	-0.42881609643239055	-0.8416852256009246	-2.23702547148385	-0.6953245432399393	-0.8228641289028594	-0.34977482557221035	0.5093695440212604	-0.3003693666459735	0.995464918851511	2.23939737516211	0.790608655048483	2.62745882675	0.98967946284734	2.90849440538698	0.859768176163515	3.68162658895
LCC1020	-42.84978104843815	-7.987725681438692	30.912815699334477	-4.993260634134734	11.974067155802743	28.01940824145144	-33.000851018398016	-6.510081929339504	-4.418486220252716	-14.962222139524146	0.995784188416989	2.29088033723241	0.84966009313496	2.7582653119500007	0.968815954193968	4.22701763326001	0.972651238298003	4.84273129385
LCC1021	-1.685219546160104	-0.607390363439046	-1.2783333637594207	-0.2508491311341928	-4.347065641385508	-0.9905799137692275	-0.5011296329494259	-2.462650515219218	0.9095318995961672	0.2594087810812517	0.994941662179643	2.50497621263965	0.883141974320158	3.3009283227500004	0.990245581542721	3.11944117670438	0.923931815538977	4.36007453915
LCC1022	1.6081616552560825	-0.4793591386115484	1.0624448766683423	-0.5979304167038967	-2.0891924655360454	2.252744951399339	0.6608347751396751	0.40350980691056526	0.9098372701569261	3.798877546858902	0.995401755837651	2.33321111679097	0.834333087835754	2.98253206675	0.98812079984677	3.24002626941794	0.931077441970414	2.90959518855
LCC1023	6.357340927340413	-0.31097956771374224	-0.21849417375830396	-0.031052079122153277	0.6042238895717991	1.1228508975717453	0.022287122152211375	2.9821495293881988	0.01579687536519714	-0.3675467907661997	0.994270192277993	2.61099421527552	0.88517710041856	2.16523380755	0.989822987153786	3.08654643384142	0.91395644081976	3.48954129695
LCC1024	-7.157758594063033	-1.1225613949839415	-0.5807574060251135	-0.15975041821718067	-2.013602333868307	0.6703956275741447	0.11544643887750124	-0.9570569753695718	-0.7249804241677783	0.4575299264470094	0.995386828059976	2.38692055342509	0.860996609054082	3.0343550327500006	0.989201000078401	3.14946626632105	0.916661090688549	4.85192652635
LCC1025	-6.290988512315821	-0.935996771970161	-2.040249847440491	-0.0028116423012708672	-2.7781543057714586	-0.6754576239737582	0.44499717420084434	-2.879983640578755	-1.0436638250773909	-0.16283644901562627	0.993804842335155	2.70205338197205	0.898535025120894	4.533896770949999	0.99203991786339	2.92781904600076	0.914463077926812	3.75331780955
LCC1026	-5.0937322719005245	-0.4995520140063124	-1.5777431992997426	-0.5604561327701173	-2.655705919810655	-0.9769455780263773	-0.9856251365574434	1.2275395779016158	0.750701772139545	0.013084827176179334	0.992332039823498	2.91033645512226	0.91432956399074	4.68173594765	0.993664379424874	2.48179655269973	0.816191309862203	3.36727320015
LCC1027	44.05187434675842	1.2540303395316768	0.8515569289058394	0.5942108172501006	3.572699964626421	-0.6852005325547471	0.9437174885855915	1.602342440887126	-2.214875926098341	-1.7045692212607961	0.99875476121028	0.668664591460403	0.223422542129506	1.2894946482499998	0.992571506622409	2.8180984222139	0.899817735203598	3.0779167334500004
LCC1028	4.414116908940093	-0.08540584838493163	-1.5988637793486744	-0.00392519349013022	-0.6397353067575487	-1.5020547932990953	-1.006879121243776	-1.209342582052989	-1.3131884794333937	-0.9811181981796163	0.995602532043311	2.26203990793992	0.804384107790565	3.2516657154500006	0.992016448735657	2.91398646795584	0.909483472803822	3.4512700594500005
LCC1029	1.1591365832015688	-0.16357775018556292	-1.4186336954282697	-1.1100931726444323	-1.7863766216303396	-1.5855320197574407	0.06594307441832421	0.28813022379600156	-0.9238117419910876	-1.3859986995272533	0.996957194786729	1.78738847539729	0.676840913652836	3.38500156955	0.991027095943974	2.59208773848769	0.783332321323677	4.045714886949999
LCC1030	-46.14915920563866	-4.151910095722727	5.679574383050242	0.021160632703753002	-3.5905341751632145	5.501991397180641	-0.07236533671686173	-4.375692464118975	-1.9766583946373188	8.569043721243911	0.992814277103648	2.79380770323882	0.889777218439252	3.67632771585	0.975543040045306	4.0129122426013	0.966363980382305	5.565421895249999
LCC1031	-6.493785096232978	-0.4174640356055951	-2.8407773742196047	-0.7833202872069196	2.084522291348307	-3.6312443513298978	-1.5179797364170944	-0.8578481829890354	-3.2102728956592803	-0.738990002983531	0.99345234076117	2.71755444273452	0.88775711509464	3.671121737650001	0.9922884667444	2.90067525543458	0.911745975791755	3.65071115785
LCC1032	-18.753223890819218	-0.9744607389284876	-3.435591298340554	-0.6568004059594981	0.3921951076976908	-0.622435328850151	1.2252342326397971	-1.1569832424964897	0.011613288492570447	-1.5098065691357985	0.994872372752345	2.27997518044088	0.76619925105396	3.76115191775	0.986623273510645	3.23520899704542	0.905162205941852	4.7444441183500015
LCC1033	-12.214783492229882	-0.9555618624612355	-3.700326219225832	-1.2787956024238842	4.169040053575327	-2.6915015754437657	-0.9200312691825571	-3.855820695714814	-5.566894398253246	-1.3298108359120524	0.995449966354109	2.23671624997653	0.79926570832238	2.3236174917500003	0.990004840926641	3.05038470200022	0.90330128035794	4.17597847645
LCC1034	-4.325178085130762	-0.28211638854686893	-2.130430582053094	-0.7857404753728681	1.1950587371440042	-1.1851245857885897	-0.6016265560409596	3.2712975436811442	-2.251160518964506	-1.065218489639595	0.993553090012976	2.68677573002197	0.882599607386265	3.71715475635	0.993640756536128	2.12647760029023	0.67757032391722	3.22021127465
LCC1035	-66.93841025404775	-2.3721122132997587	-1.8107723106678213	-1.9422884350764829	-6.407390469380319	2.330597006917377	-2.426469520555725	-2.6980854580429896	3.814069464496131	0.702390985816641	0.987313817319334	3.43139286346162	0.95419870723676	3.63805708115	0.979965951168133	3.71544394623498	0.944670436548638	5.52253650395
LCC1036	59.1992792587493	1.5194152049142737	3.312765018875371	1.259739547019949	1.1605657265007379	1.0298444537481921	1.256373203185291	-0.08165764028063087	0.5643132065395117	0.24045060418949757	0.997086744149836	1.74484513905744	0.652489322702903	3.05933058595				
LCC1037	45.00597028473503	1.1148924600191137	1.8502069022063428	0.7857157028596827	1.8903829960455734	-0.3526258802171804	0.19152985646110782	-0.062389485717774903	-0.6050026054380888	-0.05563454115627955	0.998304286045229	1.37175572376449	0.6428891503651	1.7057818689500002	0.995400274205146	2.40947542056458	0.875463732413725	2.7836119112500004
LCC1038	12.81434373015164	0.3542708323454411	-0.9239266924921915	-0.20400679358100374	3.7390318474950037	-1.8217797359122343	-0.1627395984228851	-0.07525307741571595	-2.393500492994705	0.10774676876120126	0.994839887290616	2.52003237175837	0.881133452492001	2.8366425375500004	0.992643289281602	2.5506701356921	0.806167645841909	3.1449377963500003
LCC1039	11.334416979574774	0.08071899892147266	0.20357953554244024	-0.23307449275400677	-1.2554968050936561	-0.9560986586963413	-0.5713856802394236	0.5732092386241052	1.3649340505593144	-0.456456356229442	0.991819571428572	2.94721607167296	0.91066254363364	4.493959931649999	0.994926436282494	2.39680271844409	0.842749947218161	3.10577859415
LCC1040	-17.538910109923567	-1.103976335908931	-1.76916638404648	-0.4673013711318758	-4.4587558841049555	-1.263810062398944	-0.950378462094313	0.13482253928017324	1.3454892615979854	-0.3792481315273768	0.994196970572482	2.51734848967506	0.85085404257738	3.63440827605	0.988502543968844	3.23650897692821	0.927974530045597	4.58997975565
LCC1041	40.58653632409867	0.9621916781951806	1.9498343349662763	0.5972458747438962	0.6431232112585586	-0.06718401421766396	0.6804871077214573	-0.6913708039977927	-0.02228510480728269	0.19254940665922626	0.992525658325925	2.8686002862878	0.910751814540614	2.35760500145				
LCC1042	3.7140682240472827	0.34861086709314015	-0.42108697409473883	-1.1877748029593613	-1.1492642624457508	-1.063756587174268	-0.709595450362417	2.8925654974015913	-0.7086787209018756	-0.6531344341243289	0.99566012949456	2.15051243435499	0.747762884356376	3.74800238985	0.992934685351806	2.77960906743967	0.904322124934344	2.25567969945
LCC1043	4.832048122666483	-0.29520988708957074	-0.198811500897877	-0.009231121356734063	-0.7294568808757045	1.5088396473820183	0.8085234594046767	0.18628934476429693	0.7832428021905234	-0.06893328485365088	0.99461930886566	2.46307432126717	0.835251787139397	2.7722197921500005	0.99017657802646	2.95754355353272	0.894808649607584	2.84830214705
LCC1044	-24.30686409608231	-2.093995295709996	1.903875106680802	-0.2879974904211349	-2.1477720968629903	5.686647342185597	0.5794181767323079	-0.5864967887814146	1.5492633601151269	1.8653380186741022	0.994590811010133	2.46381931968196	0.857930722520197	4.36388371395	0.983366602733785	3.57203913643378	0.944264606869302	4.709196412350001
LCC1045	10.702147801535352	-0.2388809272440618	-1.1692646672037568	0.07844530532103156	1.7672818781125232	-0.3404385511354086	-0.36120149879753866	-0.7098816252747672	-1.8247777254369981	-1.3090344445884643	0.996416586017831	2.07876130765508	0.800903426545397	2.9912839969500005	0.991118322349971	3.04585952203729	0.925922891427906	4.025789716549999
LCC1046	11.492677044121855	0.04453628352986548	-0.9375328201747579	-0.0878338355185391	0.4844821454808684	-2.175921810215176	-0.4881217234442649	-0.8477166136394555	-2.769424263989234	-0.7975413328984743	0.996546020216444	2.10569940717893	0.812663156996065	2.3616989112500004	0.992841633647098	2.83812076237064	0.913129201794971	4.30551258645
LCC1047	-64.55117619754559	-4.816718253855042	5.5418199118732145	-2.337912649095886	-3.1576103323967972	5.624502966421836	-3.657148419269643	1.9931997343844534	0.5003828835454446	2.5651453698041786	0.989217741312743	3.16516680895386	0.91780616867402	4.88640152365	0.967571221488512	4.16086563759984	0.962159264758556	2.3575330496500007
LCC1048	-3.8970811871154667	-1.1928731395721206	0.6743881633222557	0.07325047267859204	-4.391611857713379	1.7384614544638668	-0.7529646260290517	-0.9154936000420001	0.23280884601528531	4.561611691177694	0.996135219415334	1.97893538528633	0.69763366746068	2.88114074035	0.984188393417933	3.45707839257309	0.92682531786345	5.28900857785
LCC1049	0.3929717997839529	0.19971875387411014	-1.3205689963186031	0.012740074971673974	-1.48845802886068	-1.140489167702601	0.02696963755806079	1.2545926716248461	0.48353731809665246	-0.6309455407777836	0.993836745734914	2.44448615029623	0.789806787482975	4.21245655335	0.992300356430286	2.45313620775361	0.768977361672394	3.1589940198500006
LCC1050	-35.38001398823609	-2.0566568144384574	-3.929350170060283	-0.21723036167462936	-4.937647901044918	-1.5380394791171415	-1.360500786045411	-0.5682511408582367	-1.643589506472854	0.7752784004910697	0.988314908349153	3.29213361243923	0.934735850403942	4.72846902115	0.988116286536659	3.09063826606582	0.885155157860768	3.08700329875
LCC1051	-1.8860111073945725	-0.4519503149864123	-1.9107133940745278	0.08616489708994762	6.754133460325485	0.07859524194578567	1.9271859726659668	1.3796348029083245	-1.2039282480440063	-1.6529866224695262	0.995635127674602	2.33067286647456	0.849354617712673	2.13534276375	0.992076438825359	2.79209025658707	0.87317728166475	3.85824667445
LCC1052	-3.71452510494734	-0.4073464774265241	-2.1965521145089	-0.5078654079017132	-1.4113519996544845	-0.9288372828547183	-0.7392586107440284	0.4401880669036753	-1.0835433686290878	-0.8069814207766715	0.995263480548772	2.43105149981007	0.871633820329824	3.37242831155	0.99225302112271	2.76822508938449	0.871313105668972	5.206660876349999
LCC1053	-5.087152216667352	-0.502294659175123	-1.4767906367760755	0.05741920875782219	-2.0463487965081786	-1.078022322966218	-0.5445683041056075	-0.47929052959439944	-0.02870203083492051	0.05641548583056746	0.992266620295575	2.92039902993141	0.923288519706211	4.83306378085	0.992953004951803	2.60400540594942	0.841241441961143	2.76161599115
LCC1054	57.26710301603204	1.7977622027078246	3.2387211114318633	1.095983722479927	1.5090886083356903	0.9724031449601198	0.8036781795421665	1.5613728253373762	1.8048427063073824	-0.18706383542752233	0.997554738176144	1.64464507529722	0.659988857277056	2.7976197699500003				
LCC1055	-16.308610108772925	-0.8398061645397812	-2.1811938285569656	-0.7747359717852895	-2.589060341470821	-0.512513243822597	-0.6907480921759276	0.3804431393364126	0.07828220490902352	-0.49455240491134683	0.993315677158374	2.75349450720384	0.896524229729337	3.95333092655	0.98805190270428	3.23542086499356	0.924064054956253	4.15910368765
LCC1056	52.320628227756515	1.5823603350264994	2.8734764110274953	1.2876071817283385	0.2814520335938854	0.600017077271478	1.1420633972931624	0.06814643346523783	1.0484941777171126	0.14140894637601836	0.995715170299878	2.3336055895994	0.866165520404177	3.35861119415				
LCC1057	-17.106761679363682	-1.4686400430896385	-0.20266417140883533	-1.090491800508351	-2.4208260085695628	3.006355987991245	0.726260233657507	-1.411421560995921	1.034308792303431	4.549287916354598	0.995389141683341	2.1996768286593	0.756121330739878	3.5511430847500005	0.987314340430176	3.14032556688809	0.882151941356603	4.37455827405
LCC1058	14.323312554224032	-0.4499090893381193	0.43693181848407947	0.03155289236078072	-1.2438069691114895	2.2884385235211084	0.5120992982236998	-2.8218969586505236	-0.737587548077146	1.1768431388140739	0.997280302809201	1.8094743791294	0.720967157930701	2.12130605785	0.99043620891676	3.04344554182443	0.909768186108328	2.58044129675
LCC1059	74.67858759819457	2.0740989209996914	4.661532899788639	1.9984281563058146	1.9343546745031346	1.867842061017213	1.9852574979756832	0.16243279054552628	1.3565435979128506	0.2995231585515089	0.998960352723932	0.739839743725711	0.300273398094258	1.23175548215	0.99534084746569	2.10279663850949	0.74508988559991	2.50982516755
LCC1060	8.634825066231347	0.07395739476213496	-1.775075843191359	-0.08393788540682975	3.825542504155801	-2.572042805857854	-0.13897198052672805	-0.8994674775533497	-2.689770943087087	-0.7495558809989669	0.997780091343044	1.58399208673938	0.681084204398931	2.50621887525	0.991021372942278	3.06070367044465	0.925714378748414	4.34118318695
LCC1061	-17.776034261498022	-1.6227773146745406	-0.09935083207431233	-0.7456575810390426	-2.852559666900143	1.6919014254849443	0.19456878321007862	-1.4310837719411909	-0.11362632253307917	1.262258922555934	0.993431633605883	2.73941373449213	0.898045953794371	4.521511386749999	0.987902637565773	3.20228106056983	0.92497199460967	1.4710636690500003
LCC1062	-45.956969273905266	-1.66245581467302	-3.6567575505111787	-1.0040449767195423	-6.645192395029104	-0.04729500031597193	-0.19929453249786114	-1.0611411202838734	1.547989925809618	0.7383089001102718	0.989599616090006	3.04846530404246	0.890971953569723	5.20670991125	0.983612852612813	3.5410103668651	0.9406076083291	4.4351590213500005
LCC1063	-13.699498902797865	-1.0790848610722639	-2.3184712789498274	-0.9818100506824449	-0.8395866738338591	-0.2354218381483598	-1.2074485033546827	-0.7820749230705194	1.174487702735393	0.4189547560825601	0.994913147404574	2.48207216753995	0.868213952077104	3.70242709125	0.991067236558462	2.73763565080271	0.847660850259262	4.15296283015
LCC1064	-14.073364336625405	-0.9479240525769284	-1.9905646091600546	-1.075517082932486	-3.0705937902780644	-0.5887014148369635	-0.24965156059204383	-0.14316461880739265	0.7589562730711045	-0.17761627127729157	0.993022551682294	2.82073202098677	0.9096244862735	4.264326990050001	0.986466733115972	3.45565969634108	0.946670534679856	5.021589036549999
LCC1065	-15.491976860833596	-1.0597447032399607	-0.8235887376048379	-0.3497500015018829	-3.4808454866597307	1.4148404649333106	0.6604549390677114	0.20460053399227107	1.5553656773520435	1.5990576295373915	0.992484198786541	2.89618906586072	0.91970677478818	3.37732804295	0.983772840508541	3.58653928567972	0.948679425175125	3.58482412085
LCC1066	23.799284763141458	-0.04011319205317209	0.9129595462782711	0.10767348193855625	-2.4845077424058077	0.5518835595917914	0.9765686521937562	-2.3309299250729105	-0.6120050976096064	0.5618909458148074	0.996720763485935	1.90242616318818	0.71493020650004	2.21029675125	0.991601331311659	2.71878022906227	0.843897636146542	2.10472228225
LCC1067	-29.778710985846132	-1.7339137440584538	-3.2806985581182766	-1.051552703040013	8.68806510236608	3.6800402922700375	5.120123265876912	2.7618255244967016	0.4116422032017045	-1.4595236602018073	0.995222919672413	2.35373228435059	0.824005950514622	2.7100055565500005	0.978486188417488	3.93286602514754	0.968369235223927	5.60939847175
LCC1068	-14.265242794730698	-1.6454421930270482	-0.4938953602301108	-0.442067004442829	-3.293023261488096	1.619175347572804	-0.23414448811104213	-3.876966688078811	-1.9303497096265656	-0.6264035625052605	0.995927181861669	2.23151965104362	0.826290871202543	2.83311542855	0.983208635533867	3.54757423398709	0.935255605974455	3.47927562535
LCC1069	-44.272434619767125	-2.439847825659737	-4.685654553020327	-0.8978403874841165	4.360149614969007	1.9050089942520572	2.4026267506076584	0.1762846773651435	-2.2262252617069316	-0.9291636334794454	0.996226370223851	2.18682704242101	0.82543899336231	2.7906111223500005	0.978543588510835	3.95050162779736	0.970840192989877	6.48308067515
LCC1070	49.598159526745704	1.2176375183389874	2.8254614978791897	1.2687925110957614	0.3047301566950127	0.9709286569027648	1.1579678704265668	-0.03892337420193608	0.6618953192871693	0.3269805414528551	0.99606467213075	2.05267468639965	0.737969159519574	3.75405380485				
LCC1071	1.1067444303479044	-0.12016860161262169	-1.0253118209539702	-0.2235291547592781	-2.2229097741910673	-0.6203948018207883	-0.3197085539651281	0.09166733402063146	-0.08444212221562143	-0.015519433560999276	0.994593894208494	2.48473763562593	0.85312474085348	3.45770231505	0.990923891290129	3.00804367044609	0.905837232203557	3.85851211215
LCC1072	-19.938270328552374	-1.543966609600945	-1.1513005454245135	-0.6807049887852056	-2.325947143558188	0.5580205977411438	0.1524292204080471	-0.16462599611583162	-0.9079059155159308	1.152123192853558	0.994036281863639	2.65784372660128	0.892998578085847	3.64350155015	0.988090536601868	3.21008585037344	0.918218125426406	2.97201990505
LCC1073	30.262993490356582	0.5820812654792236	0.6834402163977317	0.6844814719396671	-0.6904464399625808	-1.2937763175499442	-0.4617286173737957	0.594525589334196	-1.600115097171542	-0.32089466020063	0.997157278195934	1.66525533841923	0.612640752280656	2.3573924257500005	0.99212112701134	2.89339916183185	0.900932149124141	3.64539344965
LCC1074	-42.00146752843361	-2.116630370171104	-5.232121121845198	-1.6009054424475357	-7.507416926732804	-2.308214829337437	-1.3882700897577835	-2.9905859117356997	-1.9635559109879386	-0.9759424402439983	0.992398992388306	2.90458177872086	0.91869662493914	3.92148707875	0.981963414809799	3.71387784967433	0.955157172646369	4.76751221515
LCC1075	7.31074673780858	1.004826536234671	0.012404644221492393	0.5519518750540132	-3.378410641631566	-0.00033786648253434216	-0.13028523871695097	-0.23454879253039906	1.7677421927604	0.7478653635766693	0.991088103556084	2.98463476093124	0.902302177121193	3.88554992865	0.992759638375425	2.77725533230326	0.888421626533035	2.0938508455500005
LCC1076	-20.54270250722983	-0.5159609045587432	-3.1108810249341694	-0.972407236052272	-0.22637007216745608	-1.030677943003518	-0.9936834057702127	3.5655440946724677	-0.5643256728209468	-0.4081418285083386	0.992913469914156	2.56170162607662	0.800904497506349	4.11363255845	0.99187958414536	2.84800840987132	0.890783923752534	4.48692259635
LCC1077	25.942080505300265	0.5080065633174295	0.5885626788602736	0.24065389200756507	0.1196466072621241	-0.2563183461015559	0.048585625265391626	-0.11121972013288393	0.9569761727062015	-0.09669258596187102	0.995861927550636	2.29373628479009	0.850161838274667	3.02976831235	0.993804517433555	2.69353488622072	0.900453783118902	3.75039938985
LCC1078	62.753173638199556	1.734162412577828	3.644130231983656	1.5259382204473437	0.9449840041482066	1.1428237670768626	1.240560087297243	0.18202909996193872	1.4106918745363077	0.45772213205148554	0.995852705538046	2.2830715571415	0.856921980510126	2.3807739589500003				
LCC1079	-56.89606831785215	-2.474221445222269	-5.501745199092418	-1.6787828169463903	2.6900220470446063	-1.2269870814319301	-0.007432045290639414	-1.0150635501615142	-1.6565454491524527	-1.455040921391301	0.994342058164131	2.59479179325485	0.882831341107048	3.99015416975	0.977330675460536	3.9997343014803	0.971702461465178	6.6114627533500006
LCC1080	34.62874687392558	0.8705387288977225	1.5716605777681347	0.7851899318320712	-0.9445837117058765	-0.10796734071620763	0.14296165003480354	0.21842137669109193	2.1545708610626058	0.25932024829839584	0.994045587259969	2.59004612263458	0.865442714292338	5.11547853965				
LCC1081	35.517159058575785	0.7305548833791357	1.5842297867212731	0.8956516064136353	-0.24694354735811297	0.38799300529376507	0.27967783101779237	0.29357036685132926	1.6289346424011504	0.27870632016816643	0.992831101158608	2.84025913201664	0.911209409917648	2.9195659481500007				
LCC1082	51.67348160064984	1.3377531623500047	2.486525397102873	0.9613294884945676	3.1435739829039666	0.08189715034553206	0.38159802874043974	0.5437447502438012	-0.5834268365922332	-0.039138454262664664	0.997705451360178	1.70842226925834	0.747458889453675	2.12463183355	0.996672284614799	2.07082774453249	0.840968864203561	2.44993692175
LCC1083	-7.89969914291697	-0.8071804108096665	-2.031517670055724	-0.6662233926700091	-1.6642609266706703	-0.0935145978888545	-0.453574862659	-0.42223552896432964	-0.1441312827679321	-0.17950930858334468	0.993728610741316	2.7058568155952	0.898247722396955	2.7886418835499995	0.987406393334862	3.25626153991748	0.918598999586411	3.40555385895
LCC1084	-21.144725861950644	-1.3032199096099688	-3.4476016783339674	-0.8498085945934276	-5.2776631258343265	-1.4012694678257602	0.320019270475018	-1.31369515673398	-1.8921326526544082	-1.0425026837521405	0.991378414195756	3.02503142069868	0.923514662372763	4.222234887849999	0.989916733825025	2.89842029119205	0.862814038012867	4.27591750995
LCC1085	7.633883816019057	0.23051496846944378	-0.9519297982969188	-0.5389558135114089	0.4702954020596507	-0.5718955595503997	-0.6284562935433861	-0.08208345369483329	-0.5746367879377631	0.6162143836868635	0.993636162221471	2.73402291388976	0.908077297260245	4.169949269449999	0.994010992246679	2.1429928332381	0.714459124445726	1.94541232915
LCC1086	12.66349117826442	-0.0406886771202402	-0.3424742952878773	-0.0682990513101898	-0.4971003645488884	0.6537012749274977	-0.7254598433035467	-0.010387172939076235	-0.5403160015115754	0.20808099441393324	0.997163164573284	1.82593380850331	0.733298401982651	2.41614320585	0.988885857664084	3.26276873482529	0.937066506542912	3.97099179435
LCC1087	-5.7106449846172085	-0.9647687312037035	-0.6293751361920285	-0.26649719054446175	-3.3050643473899473	0.5672648313451248	-0.4380740577890576	-1.1007586515650216	1.0374492541377784	0.8871234494983165	0.99346394651127	2.70688670956259	0.884203976130063	4.30172291865	0.991160784660674	2.82654701905959	0.882510272012556	2.94263078035
