subjectID	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	dominance_gini_0	diversity_shannon_0	diversity_gini_simpson_0	Faiths_PD_0
LCC1059	68.65012378380055	8.13030507446341	1.7627722666460517	0.9631241440816702	0.6500922801022927	1.8181209358707482	0.5978983264165635	1.492612533377399	-0.24626816678461502	-0.004133656536427228	0.998960352723932	0.739839743725711	0.300273398094258	1.23175548215
LCC1060	26.086891863091125	2.750889348415617	0.11280429962207422	-0.38208311701457576	0.7353760317126204	0.15413925162415631	0.7047547696326812	-0.014777687294793805	0.1404926653847711	-0.266029345097565	0.997780091343044	1.58399208673938	0.681084204398931	2.50621887525
LCC1061	-24.864604541261276	-3.929932150413262	-0.9311294904752692	-1.893352214389672	0.35553027249447766	-0.13803282343015572	0.15404276635008335	0.4096729698016611	0.7477211417342693	-2.228719535621189	0.993431633605883	2.73941373449213	0.898045953794371	4.521511386749999
LCC1062	-32.163075832533295	-4.378660168183864	5.32750423241666	-2.1184892995446436	0.6504644058330901	1.023137961622771	0.915715816567891	0.7986484012379158	0.46023686711290607	-0.7591920618220271	0.989599616090006	3.04846530404246	0.890971953569723	5.20670991125
LCC1063	-12.208753688622565	-2.4278186728074482	-1.4380269611671483	0.620007731643845	-0.33638337520239936	-2.2006110210982324	0.1821523517856712	0.2797426653243713	-0.6689516538592769	0.949975058075969	0.994913147404574	2.48207216753995	0.868213952077104	3.70242709125
LCC1064	-3.563728935551181	-1.3101636694131487	-0.04158317622824325	-0.4143129703876231	-0.28996206846696587	1.7114179410214057	-1.1330170301425149	1.4742660691348175	0.6129358692349629	-2.1011359804960947	0.993022551682294	2.82073202098677	0.9096244862735	4.264326990050001
LCC1065	4.764587481231286	-0.10995617418113504	0.9378545541284616	-0.7875999903433689	0.3041683311526407	1.7917485454684439	1.9212009587536563	1.6832903990371446	0.4649416899581075	-0.058759249470540995	0.992484198786541	2.89618906586072	0.91970677478818	3.37732804295
LCC1066	24.644902778055837	2.417973901799074	0.5510601150682976	-3.0143814478687023	1.3129062895602568	-2.097578818224548	0.29729925786383493	0.7655403687600524	-0.21676532664661846	0.5127439466699074	0.996720763485935	1.90242616318818	0.71493020650004	2.21029675125
LCC1067	10.592065340265458	0.9584829454149553	3.4602413781370833	-0.14937660569293812	-0.23521564407021356	0.9030812017461287	1.4780258746276154	-0.2936352848136598	0.419396916094581	-2.4756602498198346	0.995222919672413	2.35373228435059	0.824005950514622	2.7100055565500005
LCC1068	12.139545685306691	0.9163070541518037	-1.0239761974240242	1.1939021469753321	0.43645898476714107	0.1862598940577561	0.7464164572431161	-1.3309099218952292	0.47581681229824035	-0.44271919409512744	0.995927181861669	2.23151965104362	0.826290871202543	2.83311542855
LCC1069	12.972858859614416	1.1087608537807048	-1.3628649199973977	0.8397511939628454	0.08433877015229108	-0.35282928308897266	0.6152511090617767	-1.8535621509567022	0.3935089013333501	0.9259208942570903	0.996226370223851	2.18682704242101	0.82543899336231	2.7906111223500005
LCC1070	7.8271843380899595	0.30825248741369266	-0.13727474823982405	-2.536793327645114	1.3955351619929137	-0.7718540812158118	0.6664962827122148	0.05394561322937602	0.7772616961128251	-2.178540966134691	0.99606467213075	2.05267468639965	0.737969159519574	3.75405380485
LCC1071	0.8704814889644524	-0.4761119417232755	0.7096124364583666	-2.1370255470308317	0.9418044933605602	-1.262661352195989	-0.263207163919422	1.448076956198651	-0.3097842008277129	0.08733761879612646	0.994593894208494	2.48473763562593	0.85312474085348	3.45770231505
LCC1072	-9.645370650518624	-1.8426339347691414	-1.1791726188465939	-1.00079997058295	0.2778903327092984	-1.0023614083556447	0.34926095954267705	-0.7687930784011071	0.6542986301281936	-0.11285992360440651	0.994036281863639	2.65784372660128	0.892998578085847	3.64350155015
LCC1073	25.471776650050945	2.557909648743971	0.5873069331221691	-0.8911257201471049	0.9389709289136602	0.0590193857090014	0.7685154438569419	0.5656875648164751	0.2167742641071299	-0.44432528929187926	0.997157278195934	1.66525533841923	0.612640752280656	2.3573924257500005
